longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,house value
-116.68,33.71,21.0,8.149312843635345,6.568077911411976,6.490723534502507,5.545177444479562,3.5882,0,1,0,0,0,189099.39891068637
-120.96,37.66,15.0,7.818430272070656,6.075346031088684,7.167809184316444,6.075346031088684,3.8542,0,1,0,0,0,137641.05357824732
-119.84,36.8,16.0,7.955074273262696,6.2285110035911835,7.319202458767849,6.171700597410915,3.4074,0,1,0,0,0,110495.36142784823
-122.13,37.45,41.0,8.081475040137052,6.293419278846481,7.132497551660044,6.2285110035911835,6.6354,0,0,0,1,0,366621.16135627124
-122.22,39.51,17.0,7.091742115095153,5.594711379601839,6.320768294250582,5.627621113690637,2.1,0,1,0,0,0,92496.88037544908
-119.7,36.8,31.0,7.465655310134056,5.7745515455444085,7.079184394609668,5.8888779583328805,2.6932,0,1,0,0,0,78409.26519078296
-121.82,37.25,16.0,7.8826922062890254,6.398594934535208,7.585788821732034,6.375024819828097,3.9461,1,0,0,0,0,218198.45020329067
-120.43,34.95,43.0,7.611347717403621,5.84354441703136,6.541029999189903,5.739792912179234,3.6815,1,0,0,0,0,283719.56901496975
-121.93,37.33,44.0,7.27931883541462,5.676753802268282,6.517671272912275,5.645446897643238,3.575,1,0,0,0,0,252271.03257101262
-118.4,34.22,43.0,7.107425474110705,5.407171771460119,6.593044534142437,5.442417710521793,3.6442,1,0,0,0,0,204377.8455601656
-117.72,33.61,26.0,7.8838232148921525,6.432940092739179,6.652863029353347,6.371611847231857,2.49,1,0,0,0,0,237353.9183734553
-118.08,34.12,41.0,7.377133712833954,5.638354669333745,6.694562058521095,5.645446897643238,5.5067,1,0,0,0,0,283950.58848292613
-117.26,34.13,37.0,7.784889295655098,6.311734809152915,7.118826249062078,6.202535517187923,2.0,0,1,0,0,0,108643.75765057374
-117.14,32.76,35.0,7.487733761436444,6.202535517187923,6.873163834212518,6.2285110035911835,2.0792,0,0,0,0,1,204501.9795846208
-117.25,32.86,30.0,7.421177528595393,5.393627546352362,6.408528791059498,5.313205979041787,12.4429,0,0,0,0,1,559662.4159870567
-122.24,38.11,52.0,7.655390644826152,5.739792912179234,6.650279048587422,5.780743515792329,4.775,0,0,0,1,0,271817.1614782829
-118.18,34.11,33.0,7.329093736246592,5.971261839790462,6.625392368007956,5.700443573390687,2.6591,1,0,0,0,0,203412.74254145706
-118.5,34.27,35.0,7.71244383427499,5.968707559985366,7.046647277848756,6.0330862217988015,4.869,1,0,0,0,0,262010.00633385126
-121.26,38.11,4.0,7.629975707027789,5.905361848054571,6.839476438228843,5.75890177387728,4.2448,0,1,0,0,0,146338.72019748343
-117.67,33.63,9.0,8.661293535389994,7.186144304522325,8.034955024502159,7.143617602704121,4.4063,1,0,0,0,0,246481.1241229591
-122.0,37.37,16.0,7.268920128193722,5.921578419643816,6.690842277418564,5.8916442118257715,3.7045,1,0,0,0,0,250967.49946416682
-119.75,34.5,26.0,8.1786387885907,6.363028103540465,7.299797366758161,6.3561076606958915,5.9522,1,0,0,0,0,338644.18210170604
-117.23,34.11,22.0,7.0587581525186645,5.402677381872279,6.903747257584598,5.501258210544727,2.5875,0,1,0,0,0,50506.48857831303
-117.8,33.53,41.0,7.609862200913554,6.194405391104672,6.664409020350408,6.0014148779611505,4.1591,1,0,0,0,0,298982.38554221205
-118.29,33.98,30.0,7.0587581525186645,5.765191102784844,7.0967213784947605,5.66988092298052,1.223,1,0,0,0,0,95827.37965116138
-118.9,35.26,31.0,8.72355674269043,7.30854279753919,8.64241515616962,7.284820912568604,1.9066,0,1,0,0,0,80542.88715978386
-121.99,37.61,9.0,8.207129168071326,6.568077911411976,7.758760544157663,6.556778356158042,4.6458,1,0,0,0,0,229051.21968823345
-122.04,37.67,18.0,8.006700845440367,6.040254711277414,7.052721049232323,6.030685260261263,6.8233,0,0,0,1,0,319081.5334839807
-121.17,37.82,35.0,7.826842098158293,6.008813185442595,7.183111701743281,5.988961416889864,3.8472,0,1,0,0,0,146658.32019330608
-118.42,34.15,27.0,7.935945103353701,6.401917196727186,6.97914527506881,6.284134161070802,5.1496,1,0,0,0,0,316588.26494944096
-122.28,37.88,52.0,7.067319848653476,5.375278407684165,6.194405391104672,5.389071729816501,3.9167,0,0,0,1,0,259186.0555111342
-118.3,34.1,25.0,8.27563105457801,7.447751280047908,8.490027523343468,7.385851078125209,1.6112,1,0,0,0,0,164136.88432358205
-119.21,34.26,10.0,8.055475141757274,6.661854740545311,7.367077059881012,6.483107351457199,4.2448,0,0,0,0,1,274659.4293836686
-121.98,37.3,30.0,8.133000218583613,6.542471960506805,7.492760300922379,6.452048954437226,4.6312,1,0,0,0,0,278578.82031817315
-120.85,37.77,20.0,6.480044561926653,5.062595033026967,6.045005314036012,5.0238805208462765,2.0833,0,1,0,0,0,78814.90185758239
-122.42,37.76,52.0,7.620214770574455,6.4457198193855785,7.60489448081162,6.391917113392602,2.5701,0,0,0,1,0,207874.9989167205
-117.75,33.54,21.0,9.072456664612796,7.3427791893318455,8.062747901086354,7.242082359256962,5.0907,1,0,0,0,0,290244.9947038484
-118.09,33.93,36.0,7.368970402194793,5.780743515792329,7.095064377287131,5.840641657373398,4.5306,1,0,0,0,0,231015.49377103383
-118.34,33.92,6.0,6.954638864880987,5.605802066295998,6.608000625296087,5.517452896464707,3.425,1,0,0,0,0,194336.8167837006
-122.25,37.84,52.0,7.8383433155571165,6.194405391104672,6.9985096422506015,6.244166900663736,3.6591,0,0,0,1,0,258995.11207901593
-117.8,33.69,15.0,7.649692623711514,5.777652323222656,6.773080375655535,5.730099782973574,7.9887,1,0,0,0,0,364272.3580716974
-120.11,34.62,16.0,7.987524479848767,5.978885764901122,6.866933284461882,5.886104031450156,6.2094,0,0,0,0,1,334062.3132557897
-118.21,34.03,45.0,7.528869256642251,6.159095388491933,7.546446273746024,6.124683390894205,2.6573,1,0,0,0,0,163712.42967674648
-121.82,36.95,16.0,7.8632667240095735,6.066108090103747,7.257002707092073,6.100318952020064,4.6611,1,0,0,0,0,242594.82634137245
-121.69,38.16,46.0,7.737616282857904,6.159095388491933,6.878326468291325,6.068425588244111,2.2888,0,1,0,0,0,148051.01899992302
-122.45,37.62,26.0,8.162801353492073,6.240275845170769,7.44600149832412,6.234410725718371,6.7206,0,0,0,0,1,328626.4288781551
-120.99,39.22,16.0,7.311886164077165,5.62040086571715,6.6039438246004725,5.497168225293202,2.8942,0,1,0,0,0,56400.75109339785
-117.08,33.11,28.0,7.647308832356238,6.373319789577012,7.350516171833998,6.335054251498059,2.2,1,0,0,0,0,163127.96243847487
-117.81,34.1,19.0,7.568379267836522,5.991464547107982,7.027314514039777,5.966146739123692,3.8929,0,1,0,0,0,164348.12310437998
-120.83,37.76,21.0,6.077642243349034,4.574710978503383,5.393627546352362,4.430816798843313,2.9125,0,1,0,0,0,117272.7476997627
-118.36,34.04,45.0,7.477604243197589,6.035481432524756,6.959398512133975,5.940171252720432,3.5161,1,0,0,0,0,239035.19825479575
-117.71,33.64,14.0,7.988203597022576,5.877735781779639,7.165493475060845,5.817111159963204,8.111,1,0,0,0,0,329445.4249850889
-123.85,41.32,31.0,6.844815479208263,5.476463551931511,6.054439346269371,5.062595033026967,1.0486,1,0,0,0,0,88932.00129886903
-119.3,35.87,20.0,7.5678626054638825,5.934894195619588,7.201916317531627,5.820082930352362,2.1434,0,1,0,0,0,56589.3062685458
-117.99,33.88,42.0,7.2875606403097235,5.713732805509369,6.894670039433482,5.752572638825633,3.9559,1,0,0,0,0,222600.0022490085
-116.95,32.74,7.0,7.909489492673759,6.361302477572996,7.265429723253953,6.354370040797351,3.9583,1,0,0,0,0,218174.29466959322
-118.14,33.8,43.0,7.826842098158293,6.2766434893416445,7.115582126184454,6.298949246855942,3.4211,0,0,0,0,1,241018.172241149
-116.91,32.8,32.0,7.572502985020384,5.662960480135946,6.9865664594064265,5.680172609017068,5.6846,1,0,0,0,0,254369.6658532936
-122.2,37.88,36.0,6.97166860472579,5.081404364984463,5.988961416889864,5.049856007249537,7.7736,0,0,0,1,0,381756.761878727
-118.26,33.91,33.0,6.86171134048073,5.488937726156687,6.486160788944089,5.389071729816501,2.5882,1,0,0,0,0,181931.8477848228
-117.92,34.1,35.0,8.00469951054955,6.403574197934815,7.56734567601324,6.331501849893691,4.0052,1,0,0,0,0,208478.837196053
-122.34,40.58,7.0,8.485496104672983,6.900730664045173,7.707062655370473,6.838405200847344,3.0549,0,1,0,0,0,86777.77925661113
-117.96,34.14,27.0,7.706162970199576,6.297109319933935,7.192182058713246,6.261491684321042,2.5275,0,1,0,0,0,140407.38085455494
-122.28,37.91,41.0,8.009695357742922,6.180016653652572,6.960347729101308,6.19644412779452,5.828,0,0,0,1,0,329828.3214278612
-119.59,34.43,28.0,7.908019444632471,6.297109319933935,6.9726062513017535,6.093569770045136,4.2059,1,0,0,0,0,288334.35800862964
-117.96,34.05,36.0,7.297091005160418,5.602118820879701,7.047517221357296,5.652489180268651,3.0904,1,0,0,0,0,144394.24024625216
-117.28,32.74,33.0,8.335431477880796,7.014814351275545,7.487733761436444,6.892641641172089,2.7515,0,0,0,0,1,250180.05943899602
-120.6,37.34,34.0,7.5126175446745105,6.068425588244111,7.173958319756794,6.030685260261263,2.1182,0,1,0,0,0,93314.97830492724
-117.07,33.03,14.0,8.804775258867686,7.116394144093465,7.614312146452,6.90975328164481,5.09,1,0,0,0,0,293420.21931713633
-118.22,33.99,24.0,7.246368080102461,6.180016653652572,7.589335823170617,6.1463292576688975,2.6964,1,0,0,0,0,158539.48959331447
-122.34,40.51,16.0,7.717796211013582,6.220590170099739,7.095893221097532,6.139884552226255,1.9946,0,1,0,0,0,46093.71610157797
-118.15,34.04,44.0,6.473890696352274,4.962844630259907,6.126869184114185,4.969813299576001,3.6875,1,0,0,0,0,211820.84515004884
-121.82,37.23,25.0,7.762170607138205,5.978885764901122,7.144407180321139,5.950642552587727,4.9688,1,0,0,0,0,255704.164933105
-117.18,34.07,7.0,7.206377291472252,5.71042701737487,6.684611727667927,5.6240175061873385,2.9485,0,1,0,0,0,99124.11628869642
-118.7,34.53,5.0,9.566335084610051,7.813995675002791,8.876125585396185,7.7458682297922685,5.4284,0,1,0,0,0,228133.7490863814
-121.71,39.41,22.0,7.503840746698951,5.8377304471659395,6.848005274576363,5.780743515792329,2.1728,0,1,0,0,0,51595.139895416796
-121.31,38.75,7.0,8.339500903005945,6.621405651764134,7.672292455628756,6.561030665896573,4.0519,0,1,0,0,0,121741.82648790488
-122.27,37.78,52.0,7.25063551189868,5.638354669333745,6.577861357721047,5.583496308781699,2.6806,0,0,0,1,0,201296.75350914383
-121.91,37.23,27.0,8.490233009833455,6.505784060128229,7.579167967396076,6.492239835020471,7.3843,1,0,0,0,0,364785.44947076496
-118.1,34.58,32.0,7.306531398939505,5.726847747587197,6.652863029353347,5.5909869805108565,3.275,0,1,0,0,0,148972.36192934122
-118.42,34.02,22.0,8.099554282376364,7.034387929915503,7.412160334945205,6.80128303447162,3.1746,1,0,0,0,0,271393.9106443268
-118.84,34.11,12.0,8.923857580099885,6.9650803456014065,7.818027938530729,6.873163834212518,5.8788,0,0,0,0,1,304156.63610755745
-117.35,33.17,36.0,7.589841512182657,6.049733455231958,6.70073110954781,5.961005339623274,3.625,0,0,0,0,1,248213.72209985647
-121.95,37.94,27.0,7.293017679772782,5.37989735354046,6.361302477572996,5.393627546352362,5.9346,0,1,0,0,0,257375.57167999074
-118.7,34.3,27.0,7.331714969726466,5.3981627015177525,6.6293632534374485,5.424950017481403,6.1825,1,0,0,0,0,286419.4689524709
-121.3,38.6,32.0,9.16272451803452,7.506591780070841,8.507546814364431,7.444833273892193,3.3926,0,1,0,0,0,135978.847434144
-122.0,37.99,28.0,8.3030093814735,6.464588303689961,7.540090320145325,6.492239835020471,5.4607,0,1,0,0,0,240900.96353519242
-121.82,37.38,32.0,8.228977643358313,6.501289670540389,7.431299675155903,6.476972362889683,5.4949,1,0,0,0,0,307668.81027754536
-122.29,37.88,52.0,7.67786350067821,6.052089168924417,6.715383386334681,5.963579343618446,3.8897,0,0,0,1,0,275140.8212392591
-117.96,33.86,35.0,7.671826797878781,6.066108090103747,7.115582126184454,6.063785208687608,3.7813,1,0,0,0,0,218640.05316417152
-122.47,37.75,51.0,7.906178840394815,5.983936280687191,6.994849985833071,5.996452088619021,9.3603,0,0,0,1,0,472377.96843966655
-118.41,34.25,19.0,5.638354669333745,4.442651256490317,6.182084906716632,4.477336814478207,1.95,1,0,0,0,0,76555.12117810547
-120.91,39.39,16.0,5.8664680569332965,4.663439094112067,5.424950017481403,4.418840607796598,1.6094,0,1,0,0,0,26613.6330711334
-117.96,33.79,29.0,7.503289630675082,6.218600119691729,7.065613363597717,6.180016653652572,2.0677,1,0,0,0,0,175509.6371707879
-121.37,36.83,14.0,8.204945165019208,6.418364935936212,7.5766097669730375,6.398594934535208,4.76,0,1,0,0,0,205367.0296379598
-122.34,37.96,15.0,8.77770959579525,7.4489161025442,8.134174272137903,7.353081920515432,2.1991,0,0,0,1,0,186787.92838022765
-121.56,38.58,32.0,7.635786861395585,6.331501849893691,7.624130585661289,6.261491684321042,1.9426,0,1,0,0,0,66242.63995551411
-122.02,37.6,32.0,7.16703787691222,5.69035945432406,7.001245622069476,5.796057750765372,3.2386,0,0,0,1,0,183076.9224943323
-122.38,37.76,52.0,5.517452896464707,4.23410650459726,4.8283137373023015,3.9512437185814275,1.4886,0,0,0,1,0,182849.86298878398
-116.86,33.84,18.0,6.257667587882639,4.77912349311153,5.1647859739235145,4.31748811353631,2.7788,0,1,0,0,0,131141.00979804248
-122.44,37.8,52.0,6.914730892718563,5.676753802268282,6.100318952020064,5.552959584921617,2.7717,0,0,0,1,0,271246.40223369515
-118.21,33.81,43.0,6.80903930604298,5.298317366548036,6.639875833826536,5.3230099791384085,3.3214,0,0,0,0,1,189169.75650207046
-117.92,34.03,35.0,7.293017679772782,5.726847747587197,7.1592919047975645,5.733341276897746,3.9219,1,0,0,0,0,183820.86689063255
-121.97,37.51,25.0,8.111928063310739,6.238324625039508,7.421775793644647,6.22455842927536,5.4359,1,0,0,0,0,267947.75149674853
-118.54,34.23,29.0,7.469654172932128,5.8377304471659395,7.1846291527173145,5.811140992976701,4.125,1,0,0,0,0,203224.0834871689
-118.02,33.81,34.0,8.155649270366002,6.421622267806518,7.708859601047175,6.464588303689961,5.1155,1,0,0,0,0,253802.7092012423
-122.29,38.3,52.0,4.976733742420574,4.007333185232471,4.499809670330265,3.8918202981106265,1.0096,0,0,0,1,0,174100.54240846867
-120.13,39.06,22.0,7.81035268372429,6.29156913955832,5.945420608606575,4.990432586778736,2.875,0,1,0,0,0,118915.58967069723
-117.95,33.94,28.0,7.955775781534187,6.208590026096629,7.160845906664299,6.208590026096629,5.0782,1,0,0,0,0,266581.24234045716
-117.32,34.12,39.0,7.701200180857446,6.212606095751519,7.469083884921234,6.169610732491456,1.4066,0,1,0,0,0,48875.79545728583
-120.65,38.28,21.0,8.037866234709618,6.525029657843462,7.201916317531627,6.304448802421981,2.1382,0,1,0,0,0,84631.92578976322
-119.02,35.39,52.0,5.2574953720277815,3.970291913552122,4.672828834461906,3.912023005428146,2.0455,0,1,0,0,0,147877.20059283217
-117.97,34.09,27.0,8.180320874773685,6.635946555686647,8.113726085970747,6.637258031284457,4.1304,0,1,0,0,0,154358.35277491715
-117.79,33.75,26.0,7.970394907191429,5.846438775057725,6.891625897052253,5.7899601708972535,13.466,1,0,0,0,0,587111.8309495184
-117.8,33.87,16.0,8.691986481789401,7.156176637480615,8.041734711487537,7.098375638590786,4.2566,1,0,0,0,0,236887.8874184452
-117.03,33.0,6.0,8.722580021141189,6.677083461247136,7.898782356970309,6.647688373563329,7.7569,1,0,0,0,0,320289.9788314933
-118.08,34.11,42.0,7.585788821732034,5.869296913133774,6.833031732786201,5.872117789475416,5.5924,1,0,0,0,0,299505.223881084
-117.98,33.72,24.0,7.946971357693591,6.306275286948016,7.461065514354283,6.304448802421981,6.0494,1,0,0,0,0,298240.00806180015
-121.34,38.64,12.0,7.927685045615778,6.361302477572996,7.197435354096591,6.338594078203183,3.8068,0,1,0,0,0,147323.10196674382
-117.11,32.77,50.0,7.455876687491824,5.87493073085203,6.42648845745769,5.823045895483019,3.6705,0,0,0,0,1,276294.9279965395
-117.03,34.87,7.0,7.716906135298388,6.0112671744041615,6.92461239604856,5.8998973535824915,3.9464,0,1,0,0,0,108857.4581958414
-118.39,33.82,30.0,8.141481041457421,6.823286122355687,7.3310603052186325,6.720220155135295,4.5817,0,0,0,0,1,322608.64007927757
-118.02,34.14,31.0,8.832733591996416,7.364547014255642,8.326516830239528,7.329749689041512,3.5878,0,1,0,0,0,188660.17911404697
-117.22,32.81,24.0,6.594413459749778,5.2832037287379885,5.817111159963204,5.318119993844216,3.5078,0,0,0,0,1,260411.23322355654
-117.23,32.8,31.0,7.247080584585756,5.963579343618446,6.586171654854675,5.918893854273146,2.6403,0,0,0,0,1,225411.0831157053
-121.33,38.65,23.0,7.802618063442671,6.261491684321042,7.0326242610280065,6.2422232654551655,2.6266,0,1,0,0,0,114630.98308081878
-118.29,34.03,42.0,7.427144133408616,6.324358962381311,7.649692623711514,6.267200548541362,1.9167,1,0,0,0,0,150304.87351177586
-118.26,33.82,28.0,8.535425959677298,6.980075940561763,8.46674164792014,6.9411900550683745,3.6477,1,0,0,0,0,183368.68437002692
-122.27,37.9,52.0,7.4977617006225685,5.484796933490655,6.35088571671474,5.4680601411351315,6.174,0,0,0,1,0,333046.24703095434
-122.15,37.45,52.0,6.343880434126331,4.5217885770490405,5.393627546352362,4.330733340286331,6.1575,0,0,0,1,0,336759.3888932327
-122.35,37.96,36.0,7.692569648067906,6.2766434893416445,7.355001921105257,6.263398262591624,2.5164,0,0,0,1,0,178174.16304636793
-122.18,37.45,43.0,7.631431664576906,6.082218910376446,6.706862336602747,5.955837369464831,4.4688,0,0,0,1,0,305612.2978515257
-118.29,34.08,49.0,6.476972362889683,5.755742213586912,6.895682697747868,5.799092654460526,1.6806,1,0,0,0,0,181761.11094082985
-117.7,33.57,9.0,7.094234845924755,5.87493073085203,6.152732694704104,5.683579767338681,3.6196,1,0,0,0,0,264920.2784507433
-121.94,36.99,11.0,8.427706024914702,6.829793737512425,7.60339933974067,6.742880635791903,4.2898,0,0,0,0,1,269047.7639354174
-118.42,34.28,34.0,7.600902459542082,6.059123195581797,7.779885115070522,6.0867747269123065,2.8,1,0,0,0,0,121638.05363151291
-119.06,34.24,21.0,8.9142228207033,6.892641641172089,8.000684784514748,6.8966943316227125,7.6775,1,0,0,0,0,371378.55431040796
-118.19,33.86,36.0,7.607878073278507,6.304448802421981,7.414572881350589,6.259581464064923,3.1215,1,0,0,0,0,207369.07024104148
-117.08,32.65,28.0,7.739359202689098,6.403574197934815,7.15305163493748,6.311734809152915,2.3562,0,0,0,0,1,196997.82413822785
-118.14,33.91,37.0,6.838405200847344,5.147494476813453,6.361302477572996,5.170483995038151,4.375,1,0,0,0,0,226183.03466383042
-117.41,34.1,5.0,8.504715669905124,7.038783541388542,7.6984827878809465,6.70073110954781,2.5272,0,1,0,0,0,112224.73622470768
-118.42,33.78,36.0,7.646831391430482,5.717027701406222,6.688354713946762,5.707110264748875,8.0957,0,0,0,0,1,404951.859154494
-117.9,33.88,34.0,7.242082359256962,5.5053315359323625,6.495265555937008,5.568344503761097,4.675,1,0,0,0,0,251438.1528724325
-118.08,34.13,35.0,7.5485559791698735,5.634789603169249,6.598509028614515,5.676753802268282,7.4185,0,1,0,0,0,327343.1644930891
-122.24,37.85,37.0,5.814130531825066,4.007333185232471,4.59511985013459,3.871201010907891,4.9643,0,0,0,1,0,288111.4381964137
-121.92,36.54,33.0,8.579980179515003,6.78897174299217,7.421177528595393,6.608000625296087,3.9792,0,0,0,0,1,289799.62618455756
-122.5,37.77,52.0,7.9157131993821155,6.345636360828596,7.180069874302796,6.2766434893416445,3.5833,0,0,0,1,0,261881.6186741721
-121.27,37.94,38.0,6.240275845170769,4.897839799950911,6.517671272912275,4.8283137373023015,1.7386,0,1,0,0,0,33605.634804540314
-121.13,38.55,8.0,6.274762021241939,4.700480365792417,5.988961416889864,4.574710978503383,4.2031,0,1,0,0,0,100007.58634224208
-118.06,34.1,38.0,7.581209826196346,5.802118375377063,6.774223886357614,5.733341276897746,4.8594,1,0,0,0,0,256966.36097422382
-117.85,33.77,16.0,7.690286020676768,6.238324625039508,6.812345094177479,6.1463292576688975,4.575,1,0,0,0,0,279671.8312264704
-121.5,38.54,44.0,7.0630481633881725,5.308267697401205,6.115892125483034,5.3471075307174685,3.7344,0,1,0,0,0,173922.3226147429
-121.67,40.87,31.0,7.366445148327599,5.703782474656201,6.655440350367647,5.662960480135946,2.9063,0,1,0,0,0,51909.29831102723
-118.25,34.14,13.0,8.15708378502887,7.0317412587631285,8.229511118964457,6.9782137426306985,2.1602,1,0,0,0,0,142163.69040473737
-117.9,33.68,25.0,8.862341963516347,7.05617528410041,8.269756947532983,7.038783541388542,4.8359,1,0,0,0,0,237707.26755788736
-115.72,32.75,16.0,5.855071922202427,4.605170185988092,4.820281565605037,4.007333185232471,2.0938,0,1,0,0,0,116930.82212662371
-120.42,37.98,18.0,8.026170194946426,6.413458957167357,7.197435354096591,6.366470447731438,2.5129,0,1,0,0,0,92094.97484992957
-117.68,34.07,32.0,7.4821189235521155,5.752572638825633,6.97354301952014,5.713732805509369,4.0375,0,1,0,0,0,154211.88220145693
-118.46,34.02,45.0,8.24380842366528,6.878326468291325,7.43307534889858,6.77078942390898,3.0476,1,0,0,0,0,264667.48309653485
-122.05,39.6,34.0,7.62657020629066,5.8377304471659395,6.8658910748834385,5.777652323222656,2.8466,0,1,0,0,0,89059.23555387091
-122.19,37.78,52.0,6.976348070447749,5.267858159063328,6.320768294250582,5.25227342804663,3.7262,0,0,0,1,0,227495.50750898104
-119.74,36.83,14.0,8.450198322591959,6.721425700790643,7.71244383427499,6.669498089857879,4.1098,0,1,0,0,0,146273.52522967756
-118.2,33.77,41.0,7.055312843339752,5.983936280687191,7.098375638590786,5.820082930352362,2.7813,0,0,0,0,1,202430.12537343847
-122.38,40.67,10.0,7.732807530422021,6.09807428216624,7.150701457592526,6.0844994130751715,2.212,0,1,0,0,0,25444.55156969605
-122.14,37.43,52.0,7.573017256052546,5.733341276897746,6.546785410760524,5.683579767338681,8.2664,0,0,0,1,0,444166.269889656
-122.03,37.25,34.0,7.970049304976135,6.025865973825314,6.806829360392176,5.902633333401366,7.8711,1,0,0,0,0,415680.3110344056
-121.77,37.99,4.0,8.6347984334905,6.660575149839686,7.795646536334594,6.57507584059962,5.4409,0,1,0,0,0,193346.8233151706
-118.18,34.1,7.0,7.835974581721566,6.536691597591305,7.103322062526113,6.359573868672378,4.7853,1,0,0,0,0,285724.57929384056
-118.37,34.21,34.0,7.728855823852543,6.326149473155099,7.68017564043659,6.184148890937483,3.7143,1,0,0,0,0,194346.09543122072
-117.9,33.66,22.0,8.18004072349016,6.844815479208263,7.577121930876679,6.844815479208263,3.1667,1,0,0,0,0,230424.96970709646
-118.12,34.03,20.0,7.86172707782398,6.061456918928017,7.468513271496337,6.173786103901937,5.6112,1,0,0,0,0,244146.60844420316
-118.31,34.17,12.0,8.067462667010057,6.837332814685591,7.6586995582682995,6.7464121285733745,3.1823,1,0,0,0,0,211225.9127255585
-117.25,33.7,10.0,8.548110294050959,6.848005274576363,7.738488122494646,6.617402977974478,3.58,1,0,0,0,0,172629.60193340713
-122.26,37.81,34.0,8.677950570294351,7.557472901614746,7.897296472595885,7.489970898834801,2.8406,0,0,0,1,0,277795.28204435343
-122.02,38.27,20.0,7.71333788887187,6.142037405587356,7.064759027791802,6.054439346269371,3.2115,0,1,0,0,0,149803.9210160789
-117.33,33.87,14.0,7.741099090035366,5.817111159963204,6.90975328164481,5.7430031878094825,5.1045,0,1,0,0,0,177561.61277764104
-121.42,37.75,33.0,7.600902459542082,5.910796644040527,6.967909201801884,5.968707559985366,3.5242,0,1,0,0,0,160431.41898340965
-122.01,37.92,18.0,7.940583827104244,5.823045895483019,6.946013991099227,5.823045895483019,8.3956,0,0,0,1,0,358756.7002256061
-118.18,33.77,37.0,7.8838232148921525,6.626717749249025,6.992096427415888,6.54965074223381,2.3523,0,0,0,0,1,246567.83883537166
-122.82,38.39,22.0,7.161622002939187,5.497168225293202,6.386879319362645,5.3981627015177525,3.625,1,0,0,0,0,216543.61856349977
-122.91,39.18,43.0,4.499809670330265,2.9444389791664403,4.465908118654584,3.332204510175204,2.0208,0,1,0,0,0,71124.332106065
-121.9,37.35,52.0,6.942156705699469,5.480638923341991,6.2766434893416445,5.4116460518550396,2.7411,1,0,0,0,0,231465.98554682126
-117.89,34.11,27.0,7.79770203551669,6.284134161070802,7.392647520721623,6.212606095751519,3.6875,1,0,0,0,0,194360.03107201448
-118.25,33.92,36.0,6.856461984594587,5.10594547390058,6.220590170099739,5.099866427824199,4.1042,1,0,0,0,0,221416.9394512386
-122.43,37.7,19.0,7.458186157340487,5.872117789475416,6.866933284461882,5.855071922202427,4.7708,0,0,0,1,0,263083.83346163714
-119.32,36.33,18.0,7.86480400332846,6.171700597410915,7.055312843339752,6.049733455231958,4.5938,0,1,0,0,0,177472.95825375337
-122.69,38.34,12.0,8.262816937670928,6.663132695990803,7.671826797878781,6.639875833826536,4.0844,1,0,0,0,0,226438.01227600314
-122.26,37.54,5.0,7.408530566894626,5.963579343618446,6.659293919683638,5.932245187448011,6.9635,0,0,0,1,0,374595.3708293699
-117.12,32.96,16.0,8.02322468471667,6.327936783729195,7.275864600546533,6.240275845170769,5.2463,1,0,0,0,0,265140.4602807984
-117.47,33.95,15.0,8.740176729929082,7.1308988302963465,8.241703159729818,7.029087564149662,4.1264,0,1,0,0,0,159536.90707853297
-117.97,33.81,26.0,8.299783171949787,6.9865664594064265,7.80710329012598,6.90975328164481,2.8042,1,0,0,0,0,207288.15462182974
-117.9,33.75,28.0,7.205635176410364,5.676753802268282,7.362645270417825,5.631211781821365,3.425,1,0,0,0,0,139899.9806096023
-118.21,34.02,43.0,7.502186486602924,6.2422232654551655,7.66105638236183,6.1903154058531475,1.3615,1,0,0,0,0,109601.1750864936
-121.97,37.64,32.0,7.157735484249907,5.272999558563747,6.186208623900494,5.147494476813453,6.0574,1,0,0,0,0,309982.01009716606
-116.53,33.88,5.0,8.39479954320217,6.638567789166521,7.553286605600419,6.504288173536645,4.6855,0,1,0,0,0,152540.1108262334
-121.86,36.6,33.0,7.251344983372214,5.730099782973574,6.452048954437226,5.673323267171493,3.5568,1,0,0,0,0,274006.9657389466
-120.99,37.8,32.0,7.84971375760487,6.2422232654551655,7.089243155027514,6.131226489483141,2.9083,0,1,0,0,0,136122.8630384989
-121.37,38.55,21.0,7.906178840394815,6.07073772800249,7.160845906664299,6.089044875446846,4.5815,0,1,0,0,0,156819.32770806598
-117.07,32.67,35.0,8.071218539969863,6.587550014824796,7.452402451223638,6.415096959171596,1.8977,0,0,0,0,1,163806.4864853234
-117.39,34.12,7.0,8.52912176228151,6.660575149839686,8.087640287778983,6.687108607866515,4.9196,0,1,0,0,0,139422.59852938913
-122.05,37.95,34.0,7.25063551189868,5.627621113690637,6.6052979209482015,5.598421958998375,4.175,0,0,0,1,0,231546.22209177772
-121.83,37.27,8.0,8.40178233990491,6.9650803456014065,7.86172707782398,6.93537044601511,4.5615,1,0,0,0,0,267570.7442882168
-120.93,37.72,18.0,5.971261839790462,4.276666119016055,5.5134287461649825,4.276666119016055,4.3864,0,1,0,0,0,138389.28612379916
